amount,transaction_type,merchant_category,location,device_used,is_fraud
18.89,transfer,online,Tokyo,mobile,False
31.51,transfer,entertainment,New York,atm,False
9.36,transfer,entertainment,New York,mobile,False
944.46,deposit,entertainment,New York,mobile,False
1492.54,deposit,online,New York,mobile,False
38.1,transfer,entertainment,New York,mobile,False
15.65,transfer,entertainment,New York,mobile,False
15.97,transfer,entertainment,Tokyo,atm,False
980.42,deposit,entertainment,New York,atm,False
21.93,transfer,online,New York,mobile,False
7.76,transfer,online,New York,mobile,False
15.78,transfer,online,Tokyo,atm,False
21.78,transfer,online,New York,mobile,False
21.01,transfer,online,New York,atm,False
587.73,deposit,online,New York,mobile,False
8.96,transfer,entertainment,New York,mobile,False
753.79,deposit,entertainment,Tokyo,atm,False
1238.96,deposit,online,New York,mobile,False
26.86,transfer,online,Tokyo,mobile,False
202.62,deposit,online,Tokyo,atm,False
860.02,deposit,online,Tokyo,atm,False
1080.98,deposit,online,Tokyo,atm,False
23.32,transfer,entertainment,New York,mobile,False
1535.13,deposit,entertainment,New York,atm,False
1128.04,deposit,online,New York,mobile,False
59.21,transfer,entertainment,New York,atm,False
14.41,transfer,online,Tokyo,atm,False
1222.08,deposit,online,Tokyo,mobile,False
983.41,deposit,entertainment,New York,mobile,False
943.77,deposit,online,Tokyo,atm,False
81.09,transfer,entertainment,New York,atm,False
941.57,deposit,online,Tokyo,mobile,False
1383.01,deposit,online,Tokyo,atm,False
1967.54,deposit,entertainment,Tokyo,atm,False
28.98,transfer,entertainment,New York,atm,False
8.17,transfer,entertainment,New York,atm,False
620.1,deposit,entertainment,Tokyo,mobile,False
19.02,transfer,entertainment,Tokyo,mobile,False
17.69,transfer,online,New York,mobile,False
1309.54,deposit,entertainment,Tokyo,mobile,False
23.2,transfer,entertainment,Tokyo,mobile,False
401.6,deposit,online,New York,atm,False
54.92,transfer,entertainment,Tokyo,atm,False
1679.84,deposit,online,New York,mobile,False
24.15,transfer,online,Tokyo,mobile,False
1308.58,deposit,online,New York,atm,False
1405.49,deposit,online,Tokyo,mobile,False
690.16,deposit,entertainment,Tokyo,mobile,False
1000.01,deposit,entertainment,Tokyo,atm,False
841.86,deposit,entertainment,Tokyo,atm,False
1152.54,deposit,entertainment,New York,mobile,False
16.07,transfer,online,New York,mobile,False
835.95,deposit,entertainment,Tokyo,mobile,False
47.31,transfer,online,Tokyo,atm,False
1179.45,deposit,online,New York,atm,False
1581.25,deposit,online,New York,atm,True
2662.61,deposit,online,New York,atm,False
658.92,deposit,online,Tokyo,mobile,False
15.65,transfer,entertainment,Tokyo,atm,False
0.01,deposit,entertainment,New York,mobile,False
14.93,transfer,online,Tokyo,atm,False
41.71,transfer,online,New York,mobile,False
116.41,transfer,entertainment,Tokyo,mobile,False
1505.97,deposit,entertainment,New York,mobile,False
1616.53,deposit,entertainment,Tokyo,atm,False
1033.18,deposit,entertainment,Tokyo,mobile,False
13.23,transfer,online,New York,atm,False
627.22,deposit,online,New York,atm,False
194.54,deposit,online,Tokyo,mobile,False
30.29,transfer,online,New York,atm,False
26.64,transfer,online,Tokyo,mobile,False
14.37,transfer,online,New York,atm,False
17.57,transfer,online,New York,atm,False
1165.51,deposit,online,Tokyo,mobile,False
1749.71,deposit,online,Tokyo,mobile,False
21.77,transfer,online,New York,atm,True
15.69,transfer,entertainment,New York,atm,False
1185.95,deposit,online,New York,atm,False
1535.85,deposit,entertainment,Tokyo,atm,False
15.67,transfer,online,New York,atm,False
1235.27,deposit,entertainment,Tokyo,atm,False
33.71,transfer,entertainment,Tokyo,mobile,False
1136.31,deposit,entertainment,New York,mobile,False
24.24,transfer,online,New York,atm,False
1103.82,deposit,entertainment,Tokyo,atm,False
32.92,transfer,entertainment,New York,mobile,False
7.96,transfer,online,New York,atm,False
6.06,transfer,entertainment,New York,mobile,False
18.2,transfer,entertainment,New York,atm,False
233.24,deposit,online,New York,mobile,False
17.43,transfer,entertainment,Tokyo,atm,False
190.88,deposit,online,Tokyo,mobile,False
21.7,transfer,entertainment,Tokyo,atm,False
23.49,transfer,online,Tokyo,mobile,False
372.72,deposit,online,Tokyo,mobile,False
850.08,deposit,online,New York,atm,True
8.81,transfer,online,Tokyo,atm,False
8.26,transfer,online,New York,mobile,False
1150.91,deposit,entertainment,Tokyo,atm,True
845.2,deposit,entertainment,Tokyo,mobile,False
709.32,deposit,online,Tokyo,atm,False
47.75,transfer,online,New York,atm,False
715.45,deposit,entertainment,Tokyo,mobile,False
8.15,transfer,entertainment,Tokyo,atm,False
883.6,deposit,entertainment,Tokyo,atm,False
13.22,transfer,entertainment,Tokyo,mobile,False
1001.64,deposit,entertainment,Tokyo,mobile,False
34.13,transfer,online,Tokyo,atm,False
44.38,transfer,entertainment,New York,atm,False
1087.99,deposit,online,Tokyo,mobile,False
42.39,transfer,online,New York,atm,False
6.72,transfer,entertainment,Tokyo,atm,False
14.69,transfer,entertainment,New York,atm,False
717.77,deposit,entertainment,Tokyo,atm,False
1172.75,deposit,entertainment,New York,atm,False
1043.92,deposit,online,Tokyo,atm,False
26.18,transfer,online,New York,mobile,False
1080.8,deposit,online,New York,mobile,False
22.67,transfer,entertainment,New York,atm,False
47.02,transfer,online,New York,mobile,False
107.61,transfer,entertainment,New York,atm,False
25.75,transfer,online,New York,atm,False
29.13,transfer,entertainment,New York,mobile,False
27.89,transfer,online,New York,mobile,False
26,transfer,entertainment,Tokyo,atm,False
65.04,transfer,online,Tokyo,mobile,False
26.34,transfer,entertainment,Tokyo,mobile,False
1128.12,deposit,entertainment,Tokyo,atm,False
31.08,transfer,online,Tokyo,atm,False
1111.98,deposit,online,New York,atm,False
20.07,transfer,online,Tokyo,mobile,False
15.82,transfer,online,New York,atm,False
1314.86,deposit,online,New York,atm,True
27.4,transfer,entertainment,Tokyo,atm,False
383.46,deposit,online,Tokyo,mobile,False
1853.66,deposit,online,New York,atm,False
34.92,transfer,online,New York,mobile,False
7.04,transfer,entertainment,Tokyo,atm,False
10.69,transfer,entertainment,New York,mobile,False
980.7,deposit,entertainment,Tokyo,mobile,False
1126.94,deposit,entertainment,Tokyo,atm,False
43.7,transfer,online,New York,atm,False
694.81,deposit,entertainment,Tokyo,atm,False
7.68,transfer,entertainment,Tokyo,mobile,False
11.77,transfer,entertainment,Tokyo,mobile,False
1098.01,deposit,entertainment,New York,mobile,False
40.38,transfer,online,New York,atm,False
1053.62,deposit,online,New York,atm,False
750.65,deposit,online,New York,atm,False
1041.3,deposit,entertainment,Tokyo,mobile,False
1516.49,deposit,entertainment,New York,atm,False
9.3,transfer,online,New York,atm,False
1420.18,deposit,online,Tokyo,atm,False
1135.7,deposit,entertainment,Tokyo,atm,False
439.51,deposit,online,New York,atm,False
102.16,deposit,online,Tokyo,mobile,False
1336.23,deposit,online,New York,mobile,False
19.96,transfer,entertainment,New York,atm,False
1433.59,deposit,online,Tokyo,atm,False
1454.31,deposit,entertainment,New York,mobile,False
1208.79,deposit,online,Tokyo,mobile,False
1311.84,deposit,entertainment,New York,atm,False
22.1,transfer,entertainment,New York,atm,False
16.44,transfer,entertainment,New York,atm,False
22.58,transfer,entertainment,New York,mobile,False
22.48,transfer,online,Tokyo,atm,False
16.99,transfer,entertainment,Tokyo,atm,False
1479.54,deposit,entertainment,Tokyo,atm,False
17.43,transfer,online,Tokyo,mobile,False
1323.75,deposit,entertainment,New York,atm,False
16.86,transfer,entertainment,Tokyo,atm,True
1521.97,deposit,entertainment,Tokyo,mobile,False
7.39,transfer,online,New York,atm,False
9.48,transfer,online,New York,atm,False
522.64,deposit,online,Tokyo,atm,False
9.27,transfer,online,New York,mobile,False
1289.48,deposit,entertainment,New York,mobile,False
34.41,transfer,entertainment,Tokyo,mobile,False
37.89,transfer,entertainment,New York,atm,True
1314.95,deposit,entertainment,New York,atm,False
4.53,transfer,entertainment,Tokyo,atm,False
13.77,transfer,entertainment,New York,atm,False
1907.09,deposit,entertainment,New York,mobile,False
1336.74,deposit,entertainment,New York,atm,False
207.71,deposit,online,New York,mobile,False
829.47,deposit,entertainment,New York,mobile,False
43.65,transfer,online,Tokyo,atm,False
1449.68,deposit,online,New York,mobile,False
1459.05,deposit,entertainment,Tokyo,mobile,False
984.24,deposit,online,New York,mobile,False
18.48,transfer,entertainment,New York,mobile,False
666.71,deposit,entertainment,New York,mobile,False
1203.75,deposit,online,New York,atm,False
673.69,deposit,online,New York,atm,False
31.04,transfer,online,Tokyo,atm,False
23.22,transfer,entertainment,New York,atm,False
718.99,deposit,online,Tokyo,mobile,False
760.63,deposit,entertainment,New York,atm,False
1413.86,deposit,online,New York,atm,False
1882.15,deposit,entertainment,Tokyo,atm,False
342.12,deposit,online,New York,mobile,False
1027.9,deposit,entertainment,Tokyo,mobile,True
1555.38,deposit,online,New York,atm,False
15.18,transfer,entertainment,New York,mobile,False
7.45,transfer,online,Tokyo,mobile,False
19.63,transfer,entertainment,New York,atm,False
23.41,transfer,entertainment,New York,atm,False
17.2,transfer,entertainment,Tokyo,atm,False
1919.95,deposit,online,Tokyo,atm,False
723.59,deposit,entertainment,New York,mobile,False
20.22,transfer,entertainment,New York,mobile,False
58.22,transfer,entertainment,New York,mobile,False
928.69,deposit,online,New York,mobile,False
42.09,transfer,entertainment,Tokyo,mobile,False
33.86,transfer,entertainment,New York,mobile,False
778.73,deposit,online,Tokyo,mobile,False
5.98,transfer,online,Tokyo,mobile,False
20.54,transfer,online,New York,atm,False
34.67,transfer,entertainment,New York,mobile,False
25.3,transfer,entertainment,Tokyo,mobile,False
58.31,transfer,entertainment,Tokyo,mobile,False
502.42,deposit,entertainment,New York,mobile,False
548.36,deposit,online,Tokyo,atm,False
278.75,deposit,entertainment,New York,mobile,False
1277.57,deposit,online,Tokyo,atm,False
11.1,transfer,online,Tokyo,mobile,False
20.73,transfer,online,Tokyo,mobile,False
1335.93,deposit,entertainment,Tokyo,atm,False
1214.56,deposit,entertainment,Tokyo,atm,False
17.57,transfer,online,Tokyo,atm,False
1811.69,deposit,online,Tokyo,atm,False
274.55,deposit,online,New York,mobile,False
28.78,transfer,online,New York,mobile,False
29.34,transfer,entertainment,Tokyo,atm,False
35.1,transfer,online,Tokyo,atm,False
13.76,transfer,entertainment,New York,atm,False
21.04,transfer,online,Tokyo,mobile,False
513.54,deposit,online,Tokyo,atm,False
1230,deposit,entertainment,Tokyo,atm,False
10.07,transfer,entertainment,Tokyo,atm,False
25.69,transfer,online,New York,mobile,False
1217.68,deposit,entertainment,Tokyo,mobile,False
304.77,deposit,online,Tokyo,mobile,False
862.75,deposit,entertainment,Tokyo,atm,False
211.64,deposit,entertainment,New York,mobile,False
1310.31,deposit,entertainment,New York,atm,False
16.46,transfer,entertainment,New York,mobile,False
50.7,transfer,entertainment,New York,atm,False
1559.26,deposit,entertainment,New York,atm,False
18.86,transfer,online,New York,mobile,False
15.52,transfer,online,New York,mobile,True
138.62,transfer,online,New York,atm,False
17.71,transfer,entertainment,New York,atm,False
736.92,deposit,online,New York,atm,False
25.18,transfer,entertainment,New York,atm,False
1290.94,deposit,entertainment,New York,mobile,False
937.9,deposit,entertainment,New York,atm,False
10.81,transfer,entertainment,Tokyo,atm,False
1145.25,deposit,entertainment,New York,atm,False
1098.89,deposit,entertainment,Tokyo,mobile,False
1261.96,deposit,entertainment,New York,atm,False
21.37,transfer,entertainment,New York,atm,False
904.29,deposit,entertainment,Tokyo,mobile,False
11.01,transfer,online,Tokyo,mobile,False
34.26,transfer,online,New York,mobile,False
11.84,transfer,online,Tokyo,atm,False
35.71,transfer,entertainment,New York,atm,False
940.77,deposit,online,Tokyo,mobile,False
797.47,deposit,online,Tokyo,mobile,False
773.21,deposit,online,New York,atm,False
1308.84,deposit,online,New York,atm,False
1102.82,deposit,entertainment,New York,mobile,False
25.83,transfer,online,Tokyo,mobile,True
1324.94,deposit,entertainment,Tokyo,atm,False
30.31,transfer,entertainment,New York,mobile,False
715.73,deposit,online,New York,atm,False
7.3,transfer,online,Tokyo,atm,False
60.98,transfer,entertainment,New York,mobile,False
7.67,transfer,entertainment,New York,atm,False
11.6,transfer,online,New York,atm,False
886.93,deposit,online,New York,atm,False
46.09,transfer,online,New York,atm,False
11.82,transfer,online,Tokyo,atm,False
14.58,transfer,entertainment,Tokyo,mobile,False
712.39,deposit,entertainment,Tokyo,mobile,False
53.68,transfer,online,Tokyo,mobile,False
1566.17,deposit,entertainment,New York,atm,False
1588.02,deposit,entertainment,Tokyo,atm,False
12.83,transfer,entertainment,New York,atm,False
700.45,deposit,online,Tokyo,mobile,False
21.47,transfer,online,New York,atm,False
0.01,deposit,entertainment,Tokyo,mobile,False
1592.79,deposit,online,Tokyo,mobile,False
526.25,deposit,entertainment,New York,mobile,False
20.34,transfer,online,Tokyo,atm,False
1458.45,deposit,entertainment,New York,atm,False
5.13,transfer,entertainment,New York,mobile,False
578.24,deposit,online,Tokyo,atm,False
984.03,deposit,online,New York,atm,True
31.64,transfer,online,Tokyo,atm,False
7.31,transfer,entertainment,New York,mobile,False
1206.87,deposit,entertainment,Tokyo,atm,False
30.11,transfer,online,Tokyo,atm,False
17.58,transfer,online,New York,mobile,False
31.72,transfer,entertainment,New York,mobile,False
690.77,deposit,entertainment,New York,atm,False
907.55,deposit,entertainment,Tokyo,mobile,False
9.72,transfer,online,Tokyo,mobile,False
79.46,transfer,entertainment,Tokyo,mobile,False
416.09,deposit,online,New York,atm,False
1046.84,deposit,entertainment,New York,mobile,False
57.58,deposit,entertainment,Tokyo,mobile,False
1574.84,deposit,online,Tokyo,mobile,False
866.18,deposit,entertainment,New York,mobile,False
1452.55,deposit,online,Tokyo,atm,False
899.45,deposit,online,Tokyo,mobile,False
1698.15,deposit,online,New York,mobile,False
12.56,transfer,online,New York,atm,False
650.55,deposit,online,Tokyo,atm,False
41.76,transfer,online,Tokyo,mobile,False
26.72,transfer,entertainment,New York,mobile,False
1164.42,deposit,online,New York,mobile,False
12.2,transfer,online,Tokyo,mobile,False
7.49,transfer,online,Tokyo,atm,False
1543.76,deposit,online,New York,atm,False
10.26,transfer,online,Tokyo,mobile,False
786.46,deposit,online,Tokyo,mobile,False
68.27,transfer,online,New York,atm,False
16.61,transfer,online,New York,mobile,False
1470.31,deposit,entertainment,Tokyo,mobile,False
11.68,transfer,entertainment,Tokyo,mobile,False
63.19,transfer,online,New York,atm,False
21.44,transfer,online,Tokyo,mobile,False
532.22,deposit,entertainment,Tokyo,atm,False
1106.89,deposit,entertainment,Tokyo,atm,False
60.18,transfer,entertainment,Tokyo,mobile,False
29.48,transfer,entertainment,New York,atm,False
1325.25,deposit,online,Tokyo,atm,False
39.08,transfer,entertainment,Tokyo,atm,False
821.82,deposit,entertainment,Tokyo,atm,False
7.62,transfer,online,Tokyo,atm,False
1365.97,deposit,online,Tokyo,mobile,False
13.69,transfer,entertainment,Tokyo,mobile,False
16.26,transfer,online,Tokyo,atm,False
14.09,transfer,entertainment,Tokyo,atm,False
1518.35,deposit,online,Tokyo,atm,False
1095.69,deposit,entertainment,New York,atm,False
